,label,mean_intensity,frame,Annotations
4395,16,5.013950626917589,146,0
4396,17,0.6425872936476302,146,0
4397,18,0.7858111075425562,146,0
4398,19,2.081157492284022,146,0
4399,20,3.962714316472496,146,0
4400,21,3.873080224818733,146,0
4401,22,1.2146515464483225,146,0
4402,23,2.8562536921487856,146,0
4403,24,0.8069808591909329,146,0
4404,25,4.370659785602881,146,0
4405,26,4.713122075256762,146,0
4406,27,0.40728120749009455,146,0
4407,28,2.3532193902355796,146,0
4408,29,3.0721819259670746,146,0
4409,30,4.526742121636379,146,0
4410,1,1.740235874576668,147,0
4411,2,4.5017058453816965,147,0
4412,3,1.9634755816367992,147,0
4413,4,5.0261738711308155,147,0
4414,5,4.281465107392719,147,0
4415,6,5.524047770483544,147,3
4416,7,4.629478613611658,147,0
4417,8,1.4303608460219452,147,0
4418,9,4.807778227505547,147,0
4419,10,3.890497885710473,147,0
4420,11,0.5983085655887752,147,0
4421,12,3.5301955939354586,147,0
4422,13,2.485408403755209,147,0
4423,14,2.7267131389876282,147,0
4424,15,1.7367321648006797,147,0
4425,16,4.949990898269195,147,0
4426,17,0.6475568205710258,147,0
4427,18,0.7310866322788303,147,0
4428,19,2.115920255829712,147,0
4429,20,4.010543364587832,147,0
4430,21,3.9038642196893747,147,0
4431,22,1.1500616972711468,147,0
4432,23,2.825725542017835,147,0
4433,24,0.7913955792673636,147,0
4434,25,4.344677189646264,147,0
4435,26,4.763333825130442,147,0
4436,27,0.36970091793741705,147,0
4437,28,2.3870791817114,147,0
4438,29,3.071681128630513,147,0
4439,30,4.579103475246696,147,0
4440,1,1.787243879997541,148,0
4441,2,4.5029207101148545,148,0
4442,3,2.0066795739482237,148,0
4443,4,4.988385849949602,148,0
4444,5,4.206707500192685,148,0
4445,6,5.454300648362343,148,3
4446,7,4.587803033464749,148,0
4447,8,1.4513624908079954,148,0
4448,9,4.8162328585636125,148,0
4449,10,3.8651635912752798,148,0
4450,11,0.5894397155041232,148,0
4451,12,3.510505835951619,148,0
4452,13,2.4978437367046564,148,0
4453,14,2.814083085137742,148,0
4454,15,1.5654416894190053,148,0
4455,16,5.003903176259933,148,0
4456,17,0.6955597259169499,148,0
4457,18,0.7126451073067204,148,0
4458,19,2.046507877554999,148,0
4459,20,3.97408662837535,148,0
4460,21,3.9301955018349743,148,0
4461,22,1.2228460172895876,148,0
4462,23,2.8870169455730244,148,0
4463,24,0.841863726446171,148,0
4464,25,4.334972228825252,148,0
4465,26,4.754596742634352,148,0
4466,27,0.4310454226798496,148,0
4467,28,2.381553237878232,148,0
4468,29,3.0973486814025706,148,0
4469,30,4.524369429593521,148,0
4470,1,1.7739306119171836,149,0
4471,2,4.470716129873146,149,0
4472,3,2.0451038976914964,149,0
4473,4,5.030556008821066,149,0
4474,5,4.2903354353352725,149,0
4475,6,5.327218880470198,149,3
4476,7,4.632790325197584,149,0
4477,8,1.386419028972371,149,0
4478,9,4.792747316909863,149,0
4479,10,3.83468518808508,149,0
4480,11,0.5480837327518606,149,0
4481,12,3.429359350165732,149,0
4482,13,2.4372197904591917,149,0
4483,14,2.7454790966544578,149,0
4484,15,1.4473639080692426,149,0
4485,16,4.998173601504578,149,0
4486,17,0.6634101873599185,149,0
4487,18,0.7641128087222099,149,0
4488,19,2.1198120556084294,149,0
4489,20,3.9762131560740612,149,0
4490,21,4.0469166319743755,149,0
4491,22,1.194594741701222,149,0
4492,23,2.857661270474239,149,0
4493,24,0.8492939864514956,149,0
4494,25,4.265130165499754,149,0
4495,26,4.688532257928165,149,0
4496,27,0.4481987079920429,149,0
4497,28,2.3616527586576614,149,0
4498,29,3.1176054187341014,149,0
4499,30,4.552571386794795,149,0
4500,1,1.724855587813821,150,0
4501,2,4.486527936445913,150,0
4502,3,2.0334623077472656,150,0
4503,4,5.0541163985976985,150,0
4504,5,4.286811497032373,150,0
4505,6,5.247875257481837,150,3
4506,7,4.658673342998657,150,0
4507,8,1.3962807314479466,150,0
4508,9,4.718278078898089,150,0
4509,10,3.8486052046367987,150,0
4510,11,0.5727277929559847,150,0
4511,12,3.249586557454879,150,0
4512,13,2.470543481011234,150,0
4513,14,2.7471618178406136,150,0
4514,15,1.291423808570431,150,0
4515,16,5.005502179864132,150,0
4516,17,0.643876781066031,150,0
4517,18,0.6994514636311225,150,0
4518,19,2.1237973402950825,150,0
4519,20,3.9822016062420227,150,0
4520,21,4.131959831642626,150,0
4521,22,1.2081705364550146,150,0
4522,23,2.8227532611747597,150,0
4523,24,0.8455998198728536,150,0
4524,25,4.218021619926184,150,0
4525,26,4.688405051889664,150,0
4526,27,0.37245899703481516,150,0
4527,28,2.3597315924390583,150,0
4528,29,3.1102128065801855,150,0
4529,30,4.579622378194572,150,0
4530,1,1.8065093736173763,151,0
4531,2,4.469411462439866,151,0
4532,3,1.9779980570451834,151,0
4533,4,5.030852430949823,151,0
4534,5,4.240794316687653,151,0
4535,6,5.195392754796033,151,3
4536,7,4.569333608370625,151,0
4537,8,1.4331619342176718,151,0
4538,9,4.720024146772484,151,0
4539,10,3.784864725876782,151,0
4540,11,0.5450602822829529,151,0
4541,12,3.1022602662427667,151,0
4542,13,2.4921305671212006,151,0
4543,14,2.7523685734114807,151,0
4544,15,1.3068602253217465,151,0
4545,16,4.982881862921469,151,0
4546,17,0.6788725425074094,151,0
4547,18,0.6970495613890269,151,0
4548,19,2.1287172482876358,151,0
4549,20,4.002216491628577,151,0
4550,21,4.369156739788685,151,0
4551,22,1.2367883432457139,151,0
4552,23,2.864894461500032,151,0
4553,24,0.867419723361256,151,0
4554,25,4.221980300103033,151,0
4555,26,4.804653324632859,151,0
4556,27,0.3696742535176256,151,0
4557,28,2.31526574669098,151,0
4558,29,3.020976110272539,151,0
4559,30,4.635224834680848,151,0
4560,1,1.79364278510371,152,0
4561,2,4.456625508609155,152,0
4562,3,2.052812900250751,152,0
4563,4,5.045001136130434,152,0
4564,5,4.242598822509789,152,0
4565,6,5.132278349501286,152,3
4566,7,4.596620229402656,152,0
4567,8,1.3833487412722612,152,0
4568,9,4.6902082309865945,152,0
4569,10,3.8045577160668205,152,0
4570,11,0.5974410754735286,152,0
4571,12,2.905228934380655,152,0
4572,13,2.4821540226632384,152,0
4573,14,2.73714923731651,152,0
4574,15,1.192291451713645,152,0
4575,16,4.993485913075011,152,0
4576,17,0.6913445279709198,152,0
4577,18,0.6890847686760145,152,0
4578,19,2.0737952560265103,152,0
4579,20,3.9582636325740372,152,0
4580,21,4.544446071110854,152,0
4581,22,1.1495593685072334,152,0
4582,23,2.8398584682962675,152,0
4583,24,0.8299492825593854,152,0
4584,25,4.180404993349585,152,0
4585,26,4.815673379558404,152,0
4586,27,0.39647656421831245,152,0
4587,28,2.3056246231675894,152,0
4588,29,3.0489108943454717,152,0
4589,30,4.630458996356194,152,0
4590,1,1.7169365818700653,153,0
4591,2,4.474267675681677,153,0
4592,3,2.0219488550955154,153,0
4593,4,4.958923470156782,153,0
4594,5,4.239481731756109,153,0
4595,6,5.080550008330788,153,3
4596,7,4.608472695540085,153,0
4597,8,1.4187334921335208,153,0
4598,9,4.645930615281014,153,0
4599,10,3.8512262280148954,153,0
4600,11,0.5798330905752344,153,0
4601,12,2.7411650487200974,153,0
4602,13,2.4573399402371434,153,0
4603,14,2.788334718465104,153,0
4604,15,1.2348485687309962,153,0
4605,16,5.0249453028935145,153,0
4606,17,0.668786866997515,153,0
4607,18,0.732074779588291,153,0
4608,19,2.0557604971880146,153,0
4609,20,3.9430720809444186,153,0
4610,21,4.654216984863017,153,0
4611,22,1.2357711921448014,153,0
4612,23,2.892984873195789,153,0
4613,24,0.7947524031334842,153,0
4614,25,4.132709658609796,153,0
4615,26,4.907418205750422,153,0
4616,27,0.4257595847525712,153,0
4617,28,2.335488669448669,153,0
4618,29,3.059170765713357,153,0
4619,30,4.720375169734318,153,0
4620,1,1.7797710424901256,154,0
4621,2,4.463485809110947,154,0
4622,3,1.9562565852306126,154,0
4623,4,5.030470298312354,154,0
4624,5,4.254871162294477,154,0
4625,6,5.058456088220661,154,3
4626,7,4.654581059765918,154,0
4627,8,1.3974428406829484,154,0
4628,9,4.617887372005448,154,0
4629,10,3.8237395959563023,154,0
4630,11,0.6089064300918202,154,0
4631,12,2.698854530952692,154,0
4632,13,2.403063595467646,154,0
4633,14,2.731922725464726,154,0
4634,15,1.175802934164312,154,0
4635,16,4.939722154267511,154,0
4636,17,0.7079556383851324,154,0
4637,18,0.7391410370826799,154,0
4638,19,3.0714105386309174,154,0
4639,20,3.9865190795102117,154,0
4640,21,4.844413905462362,154,0
4641,22,1.169677061582803,154,0
4642,23,2.865292287968278,154,0
4643,24,0.8102472121272193,154,0
4644,25,4.111776154687144,154,0
4645,26,5.070088226666791,154,0
4646,27,0.3791431180620931,154,0
4647,28,2.312607330401101,154,0
4648,29,3.0101941472799654,154,0
4649,30,4.900206723675837,154,0
4650,1,1.7917589882432747,155,0
4651,2,4.467933250114945,155,0
4652,3,1.9807551637593948,155,0
4653,4,5.041671841525719,155,0
4654,5,4.200398967952018,155,0
4655,6,5.068919707090734,155,3
4656,7,4.660881168534365,155,0
4657,8,1.444413158280572,155,0
4658,9,4.555249494995047,155,0
4659,10,3.79053072038594,155,0
4660,11,1.5550654150672687,155,0
4661,12,2.5948477161989953,155,0
4662,13,2.35429052664917,155,0
4663,14,2.7378286727796026,155,0
4664,15,1.257923969708559,155,0
4665,16,4.960498022328249,155,0
4666,17,0.7002893289726791,155,0
4667,18,0.7525810516074573,155,0
4668,19,2.945433097327949,155,0
4669,20,3.96361110831534,155,0
4670,21,4.802173903183777,155,0
4671,22,1.2222365928513563,155,0
4672,23,2.9184803701179907,155,0
4673,24,0.8475496963989133,155,0
4674,25,4.149779695293653,155,0
4675,26,5.205168473773022,155,0
4676,27,0.35297104790829603,155,0
4677,28,2.3041909982195645,155,0
4678,29,3.0673036254022854,155,0
4679,30,5.078181346148209,155,0
4680,1,1.7520778583633434,156,0
4681,2,4.486568919193637,156,0
4682,3,1.9812851452828635,156,0
4683,4,4.962768959593661,156,0
4684,5,4.194588592562681,156,0
4685,6,4.995618949585994,156,3
4686,7,4.609066548523083,156,0
4687,8,1.4541741110003101,156,0
4688,9,4.46831250950773,156,0
4689,10,3.7647951173853063,156,0
4690,11,1.5245239698247106,156,0
4691,12,2.528269825949805,156,0
4692,13,2.357713126320875,156,0
4693,14,2.7888841028059765,156,0
4694,15,1.221052933495363,156,0
4695,16,4.990748996159928,156,0
4696,17,0.6691941042717215,156,0
4697,18,0.7184210310638567,156,0
4698,19,2.822713433838099,156,0
4699,20,3.975162477357869,156,0
4700,21,4.696049106598919,156,0
4701,22,1.3197820930299309,156,0
4702,23,2.9070873662800034,156,0
4703,24,0.842618896430934,156,0
4704,25,4.161271122140023,156,0
4705,26,5.422202994479107,156,0
4706,27,0.40510511984185743,156,0
4707,28,2.3241819997790785,156,0
4708,29,3.061033389273859,156,0
4709,30,5.271051284405292,156,0
4710,1,1.7215264753280233,157,0
4711,2,4.456276046996649,157,0
4712,3,1.9621392459194587,157,0
4713,4,5.045872858568017,157,0
4714,5,4.197097090570113,157,0
4715,6,4.934532171950664,157,3
4716,7,4.639657865087668,157,0
4717,8,1.447289053237665,157,0
4718,9,4.409719616261476,157,0
4719,10,3.777902379889839,157,0
4720,11,1.5561026951243995,157,0
4721,12,2.5372554729122356,157,0
4722,13,2.293028802467792,157,0
4723,14,2.758374492195112,157,0
4724,15,1.2348770714854684,157,0
4725,16,5.026018707863239,157,0
4726,17,0.7113995210534109,157,0
4727,18,0.7598571186312759,157,0
4728,19,2.7718299982925605,157,0
4729,20,3.995608016824796,157,0
4730,21,4.53081444399222,157,0
4731,22,1.4158996659357685,157,0
4732,23,3.027772199011778,157,0
4733,24,0.8344070120310744,157,0
4734,25,4.073740329389586,157,0
4735,26,5.646727153637059,157,0
4736,27,0.4466431138152988,157,0
4737,28,2.3799983207314535,157,0
4738,29,3.0732993943295766,157,0
4739,30,5.420115284699621,157,0
4740,1,1.72236642794018,158,0
4741,2,4.412261074460998,158,0
4742,3,2.051196467098465,158,0
4743,4,4.9843825086701985,158,0
4744,5,4.235763332652675,158,0
4745,6,4.897820753599445,158,3
4746,7,4.617821126249898,158,0
4747,8,1.3859945798700055,158,0
4748,9,4.279782979576608,158,0
4749,10,3.809775426848718,158,0
4750,11,1.6203352782367233,158,0
4751,12,2.5501775685881096,158,0
4752,13,2.3329655846165958,158,0
4753,14,2.795203212817086,158,0
4754,15,1.2510680203688098,158,0
4755,16,4.939170739616349,158,0
4756,17,0.7007817724158582,158,0
4757,18,0.7057478327332924,158,0
4758,19,2.6762294208053037,158,0
4759,20,3.9803259201051935,158,0
4760,21,4.288793576861763,158,0
4761,22,1.5142934132771448,158,0
4762,23,3.224875911689431,158,0
4763,24,0.8496031409256469,158,0
4764,25,4.1160030031576005,158,0
4765,26,5.7207859451749465,158,0
4766,27,0.3901107425792626,158,0
4767,28,2.2956641418536248,158,0
4768,29,2.9806136134887784,158,0
4769,30,5.50989644713411,158,0
4770,1,1.7250590179964822,159,0
4771,2,4.4245856119507,159,0
4772,3,2.0030393447484647,159,0
4773,4,5.025242296037,159,0
4774,5,4.218881591650472,159,0
4775,6,4.937245428116042,159,3
4776,7,4.618433317347586,159,0
4777,8,1.3783488673052537,159,0
4778,9,4.218983008751935,159,0
4779,10,3.8234706738558324,159,0
4780,11,1.6061878525564317,159,0
4781,12,2.520717671683176,159,0
4782,13,2.2335010367989026,159,0
4783,14,2.7801509046139814,159,0
4784,15,1.182933233360193,159,0
4785,16,4.931868217003096,159,0
4786,17,0.6996568060343447,159,0
4787,18,0.7720136523036328,159,0
4788,19,2.6426623327776633,159,0
4789,20,3.992941227701149,159,0
4790,21,4.13908857775163,159,0
4791,22,1.7047498590399242,159,0
4792,23,3.3890809462796563,159,0
4793,24,0.8450457840941079,159,0
4794,25,4.037137532532265,159,0
4795,26,5.668945579681284,159,0
4796,27,0.39299651245687806,159,0
4797,28,2.3232130946240064,159,0
4798,29,2.9783813733921085,159,0
4799,30,5.538375583376523,159,0
4800,1,1.7986782845893434,160,0
4801,2,4.452046385500704,160,0
4802,3,2.04479527502806,160,0
4803,4,5.038748573741535,160,0
4804,5,4.253530753965622,160,0
4805,6,4.886158010698521,160,3
4806,7,4.592464975380085,160,0
4807,8,1.4063760697627192,160,0
4808,9,4.1195402883325665,160,0
4809,10,3.7640960677849704,160,0
4810,11,1.574013598952074,160,0
4811,12,2.5993093987569615,160,0
4812,13,2.1521490729706056,160,0
4813,14,2.7500105474531185,160,0
4814,15,1.1717613273056093,160,0
4815,16,4.935188254697122,160,0
4816,17,0.6912550382412616,160,0
4817,18,0.745999479881643,160,0
4818,19,2.4956634261376767,160,0
4819,20,3.9812956080819637,160,0
4820,21,4.036902690906015,160,0
4821,22,1.9164667898818526,160,0
4822,23,3.5245416587782503,160,0
4823,24,0.8694391880032731,160,0
4824,25,4.057480165646232,160,0
4825,26,5.56318353712082,160,0
4826,27,0.4478732287499718,160,0
4827,28,2.336354544973239,160,0
4828,29,3.039431620417741,160,0
4829,30,5.461414650271881,160,0
4830,1,1.8057029412168721,161,0
4831,2,4.4806683198391575,161,0
4832,3,1.987435365635335,161,0
4833,4,5.024979537145129,161,0
4834,5,4.290571026666002,161,0
4835,6,4.912717369525486,161,3
4836,7,4.586350648459838,161,0
4837,8,1.3596659954842638,161,0
4838,9,3.9676554867579297,161,0
4839,10,3.8116136051041853,161,0
4840,11,1.5808240188658045,161,0
4841,12,2.5811079845271663,161,0
4842,13,2.1171585696202047,161,0
4843,14,2.7894912251958996,161,0
4844,15,1.2557902857030814,161,0
4845,16,4.93485386349621,161,0
4846,17,0.6370512349714097,161,0
4847,18,0.7472036293298031,161,0
4848,19,2.5009574735733953,161,0
4849,20,5.002765679096818,161,0
4850,21,3.8647021962828303,161,0
4851,22,2.1047765479941485,161,0
4852,23,3.7121726082161635,161,0
4853,24,0.8399083368046077,161,0
4854,25,4.06204085961918,161,0
4855,26,5.394438713428807,161,0
4856,27,0.4204438182012408,161,0
4857,28,2.3450063014133176,161,0
4858,29,3.023770954075903,161,0
4859,30,5.286321442052697,161,0
4860,1,1.7269153995758753,162,0
4861,2,4.467513528682769,162,0
4862,3,1.9677371723341546,162,0
4863,4,4.9679415650465195,162,0
4864,5,4.229959115036172,162,0
4865,6,4.881255788047957,162,3
4866,7,4.593455558465854,162,0
4867,8,1.3615135196869639,162,0
4868,9,3.843096763742601,162,0
4869,10,3.806689006983656,162,0
4870,11,1.5344936684256747,162,0
4871,12,2.5312202061567426,162,0
4872,13,1.9943953390518236,162,0
4873,14,2.736035798176256,162,0
4874,15,1.1993954938576894,162,0
4875,16,5.020394880627831,162,0
4876,17,0.7055629865102436,162,0
4877,18,0.709792188370509,162,0
4878,19,2.463796026594183,162,0
4879,20,4.974428700688814,162,0
4880,21,3.8387481551923845,162,0
4881,22,2.1373620122619634,162,0
4882,23,3.821087998313394,162,0
4883,24,0.859166834926834,162,0
4884,25,4.031265415325455,162,0
4885,26,5.250370743827962,162,0
4886,27,0.42290024932278053,162,0
4887,28,2.3121070772900874,162,0
4888,29,3.046151934363058,162,0
4889,30,5.008480869529267,162,0
4890,1,1.7382249248508093,163,0
4891,2,4.473215082439096,163,0
4892,3,2.0026474262814933,163,0
4893,4,5.0183452377252316,163,0
4894,5,4.248710923138974,163,0
4895,6,4.881555845952996,163,3
4896,7,5.620287824599158,163,0
4897,8,1.414261644362946,163,0
4898,9,3.7905470629887774,163,0
4899,10,3.803049423768851,163,0
4900,11,1.6096617543303624,163,0
4901,12,2.563463482799787,163,0
4902,13,1.8644530198500464,163,0
4903,14,2.77804946845497,163,0
4904,15,1.180800061904513,163,0
4905,16,5.001739085643471,163,0
4906,17,0.6735164472734703,163,0
4907,18,0.6962255219226369,163,0
4908,19,2.4203620549685634,163,0
4909,20,4.96465613614476,163,0
4910,21,3.7858279776007064,163,0
4911,22,2.2062178261311196,163,0
4912,23,3.8531429734773033,163,0
4913,24,0.806177414653425,163,0
4914,25,4.051218294144006,163,0
4915,26,5.021554127480201,163,0
4916,27,0.4072532575756748,163,0
4917,28,2.3903713464355927,163,0
4918,29,2.9624309144462355,163,0
4919,30,4.858782914113788,163,0
4920,1,1.7311863724280305,164,0
4921,2,4.456113556709379,164,0
4922,3,1.9666094787623034,164,0
4923,4,5.013671451511407,164,0
4924,5,4.232887187319258,164,0
4925,6,4.817383525611776,164,3
4926,7,5.445665973396219,164,0
4927,8,1.4109775208171744,164,0
4928,9,3.794157549687642,164,0
4929,10,3.820666190867981,164,0
4930,11,1.55902387712486,164,0
4931,12,2.576527945158953,164,0
4932,13,1.7874168026518438,164,0
4933,14,2.768123240651471,164,0
4934,15,1.2147482948205044,164,0
4935,16,4.997323931469716,164,0
4936,17,0.7301732391784201,164,0
4937,18,0.7352871273006655,164,0
4938,19,2.395185646527812,164,0
4939,20,4.991334716936731,164,0
4940,21,3.815735647734266,164,0
4941,22,2.0696282962000376,164,0
4942,23,3.760095679217402,164,0
4943,24,0.8491249575156846,164,0
4944,25,4.081138934670994,164,0
4945,26,4.855773308102998,164,0
4946,27,0.4484439781248922,164,0
4947,28,2.3518366308090077,164,0
4948,29,3.016409345564853,164,0
4949,30,4.724038077691698,164,0
4950,1,1.7332664093407135,165,0
4951,2,4.469759866045975,165,0
4952,3,2.003815365588627,165,0
4953,4,5.0487452126466215,165,0
4954,5,4.2760539645007105,165,0
4955,6,4.849113533128807,165,3
4956,7,5.4264315041126565,165,0
4957,8,1.4583907793041715,165,0
4958,9,3.8275884041868253,165,0
4959,10,3.8353988386081266,165,0
4960,11,1.4984048765477476,165,0
4961,12,2.5985109223386758,165,0
4962,13,1.6538871883968933,165,0
4963,14,2.751195788428711,165,0
4964,15,1.227732778681398,165,0
4965,16,4.98187057687627,165,0
4966,17,0.717710745270275,165,0
4967,18,0.750375842184834,165,0
4968,19,2.3462587533109507,165,0
4969,20,5.0182693062183255,165,0
4970,21,3.842538547704096,165,0
4971,22,1.8907143989328143,165,0
4972,23,3.583500239422349,165,0
4973,24,0.8715261108950458,165,0
4974,25,4.082594535042985,165,0
4975,26,4.857415840920894,165,0
4976,27,0.4198697054811236,165,0
4977,28,2.346160381157493,165,0
4978,29,3.013617606482576,165,0
4979,30,4.684691399959036,165,0
4980,1,1.798383400291551,166,0
4981,2,4.441087407633217,166,0
4982,3,2.0472435334128125,166,0
4983,4,4.9991370588036155,166,0
4984,5,4.281550438074747,166,0
4985,6,4.797229550805867,166,3
4986,7,5.257340269326591,166,0
4987,8,1.3791167639370217,166,0
4988,9,3.7928418388478713,166,0
4989,10,3.7839528474174666,166,0
4990,11,1.502376550380756,166,0
4991,12,2.5925465643655374,166,0
4992,13,1.5464033713403644,166,0
4993,14,2.784808929920917,166,0
4994,15,1.1709992314540472,166,0
4995,16,5.007808556547304,166,0
4996,17,0.6946817151156857,166,0
4997,18,0.6983192928587665,166,0
4998,19,2.336963534149781,166,0
4999,20,4.971116040187474,166,0
5000,21,3.848041068268572,166,0
5001,22,1.6877293704120815,166,0
5002,23,3.359222322962582,166,0
5003,24,0.8198799318467611,166,0
5004,25,3.994055893947118,166,0
5005,26,4.728272235000688,166,0
5006,27,0.440486332199085,166,0
5007,28,2.294831585344823,166,0
5008,29,2.960288847295231,166,0
5009,30,4.603032153521788,166,0
5010,1,1.7478489626567955,167,0
5011,2,4.4552039231214176,167,0
5012,3,2.007290629474293,167,0
5013,4,4.990821195547899,167,0
5014,5,4.27906235894905,167,0
5015,6,4.856779670878864,167,3
5016,7,5.181184439530785,167,0
5017,8,1.3847429733166925,167,0
5018,9,3.825630202010293,167,0
5019,10,3.8405550981108743,167,0
5020,11,1.4248073149556941,167,0
5021,12,2.555902252061817,167,0
5022,13,1.4585815796461197,167,0
5023,14,2.8115417893809953,167,0
5024,15,1.1953917369375047,167,0
5025,16,4.941140356005784,167,0
5026,17,0.6611304663444815,167,0
5027,18,0.7838680944454149,167,0
5028,19,2.2518316407593253,167,0
5029,20,4.966140784101128,167,0
5030,21,3.862208338325803,167,0
5031,22,1.5145774044472344,167,0
5032,23,3.2076338218260068,167,0
5033,24,0.8592171177906425,167,0
5034,25,4.0075402214369955,167,0
5035,26,4.6863827917723775,167,0
5036,27,0.42092094361189014,167,0
5037,28,2.3425208643913895,167,0
5038,29,3.0081052219818503,167,0
5039,30,4.550083073520111,167,0
5040,1,1.745778747795865,168,0
5041,2,4.482613570411247,168,0
5042,3,2.0168637879803812,168,0
5043,4,5.03369816228284,168,0
5044,5,4.28876402159645,168,0
5045,6,4.8195289275452975,168,3
5046,7,5.138528418279231,168,0
5047,8,1.3702866446332744,168,0
5048,9,3.793489553730413,168,0
5049,10,3.767717240361635,168,0
5050,11,1.4755942222815972,168,0
5051,12,2.5818482914272973,168,0
5052,13,1.5026200927560749,168,0
5053,14,2.824298900123275,168,0
5054,15,1.1711821585394857,168,0
5055,16,5.966680109741075,168,0
5056,17,0.6562840074903211,168,0
5057,18,0.7868560830158788,168,0
5058,19,2.2463931493932816,168,0
5059,20,4.998264604329079,168,0
5060,21,3.828410032131012,168,0
5061,22,1.4197792976014418,168,0
5062,23,3.0318775726572906,168,0
5063,24,0.8537856291763216,168,0
5064,25,4.075068739111884,168,0
5065,26,4.697722131258864,168,0
5066,27,0.4244946395226076,168,0
5067,28,2.3777163893973072,168,0
5068,29,3.0178348368007626,168,0
5069,30,4.500546218255423,168,0
5070,1,1.7373738834790127,169,0
5071,2,4.495368941749063,169,0
5072,3,1.9708776589882526,169,0
5073,4,5.999980618447534,169,0
5074,5,4.194078716242566,169,0
5075,6,4.782212411105595,169,3
5076,7,5.094072511812402,169,0
5077,8,1.4506868813660203,169,0
5078,9,3.849135666358639,169,0
5079,10,3.7689562660748956,169,0
5080,11,1.3545389142227182,169,0
5081,12,2.5605975048307545,169,0
5082,13,1.5214140563113772,169,0
5083,14,2.785184707021309,169,0
5084,15,1.2099357100313457,169,0
5085,16,5.951535412853108,169,0
5086,17,0.6699592085962782,169,0
5087,18,0.7433603165318472,169,0
5088,19,2.17772849469905,169,0
5089,20,4.965227223332825,169,0
5090,21,3.7929906488677987,169,0
5091,22,1.2894586006760347,169,0
5092,23,2.9099218020459365,169,0
5093,24,0.7872593187439602,169,0
5094,25,3.9811451251131094,169,0
5095,26,4.693054329567786,169,0
5096,27,0.38002414925279265,169,0
5097,28,2.3159137807569143,169,0
5098,29,2.9764866462339876,169,0
5099,30,4.550021425502224,169,0
5100,1,1.7754237607707277,170,0
5101,2,4.45155119724739,170,0
5102,3,1.959587377878869,170,0
5103,4,5.901418134260262,170,0
5104,5,4.275308413943078,170,0
5105,6,4.771329456729317,170,0
5106,7,4.976752153381523,170,0
5107,8,1.436713704846491,170,0
5108,9,3.803970426695078,170,0
5109,10,3.7783310854621717,170,0
5110,11,1.349644178672014,170,0
5111,12,2.55965341845255,170,0
5112,13,1.457831626692234,170,0
5113,14,2.7648790175798843,170,0
5114,15,1.2574121740184205,170,0
5115,16,5.920978045590595,170,0
5116,17,0.6836091278179492,170,0
5117,18,0.783821562519939,170,0
5118,19,2.1596724277131583,170,0
5119,20,4.895251499613501,170,0
5120,21,3.8599343004502105,170,0
5121,22,1.278258466014002,170,0
5122,23,2.902280418472629,170,0
5123,24,0.8394659866851543,170,0
5124,25,4.02337401918723,170,0
5125,26,4.71020886464293,170,0
5126,27,0.38133092683994996,170,0
5127,28,2.329070083290431,170,0
5128,29,2.986233398423858,170,0
5129,30,4.501547395758526,170,0
5130,1,1.752564891229856,171,0
5131,2,4.412551829622487,171,0
5132,3,1.9662946115088524,171,0
5133,4,5.794409680655221,171,0
5134,5,4.2665040150324325,171,0
5135,6,4.758744175910131,171,0
5136,7,4.949879175586945,171,0
5137,8,1.4411664915463303,171,0
5138,9,3.788798342005481,171,0
5139,10,3.763606966054487,171,0
5140,11,1.243825798458664,171,0
5141,12,2.515857225281815,171,0
5142,13,1.4661451609945633,171,0
5143,14,2.7469291401685876,171,0
5144,15,1.2661674122611528,171,0
5145,16,5.964095734643535,171,0
5146,17,0.6656886758430108,171,0
5147,18,0.7067591707506835,171,0
5148,19,2.1677597673449096,171,0
5149,20,4.9548433462063874,171,0
5150,21,3.8450510809245775,171,0
5151,22,1.175095805045626,171,0
5152,23,2.9151924525637343,171,0
5153,24,0.7943656992742514,171,0
5154,25,3.9794486534599236,171,0
5155,26,4.759572799564354,171,0
5156,27,0.42928152199617103,171,0
5157,28,2.2960064729205594,171,0
5158,29,3.0273926949057244,171,0
5159,30,4.57491027078546,171,0
5160,1,1.7890592865756298,172,0
5161,2,4.424352918266432,172,0
5162,3,2.0150669728593087,172,0
5163,4,5.72457386677337,172,0
5164,5,4.214196238668562,172,0
5165,6,4.804965072994667,172,0
5166,7,4.971889425696369,172,0
5167,8,1.4492089591970967,172,0
5168,9,3.8454758974357373,172,0
5169,10,3.7746858015680678,172,0
5170,11,1.2111414974430197,172,0
5171,12,2.516996795249611,172,0
5172,13,1.5306243567351443,172,0
5173,14,2.7501180390864786,172,0
5174,15,1.2316069264621587,172,0
5175,16,5.961263472776351,172,0
5176,17,0.6880495975223716,172,0
5177,18,0.6913567155105509,172,0
5178,19,2.140454814728648,172,0
5179,20,4.8426416961188705,172,0
5180,21,3.824962353836855,172,0
5181,22,1.2180623877302854,172,0
5182,23,2.8878436771058342,172,0
5183,24,0.8782084729563985,172,0
5184,25,3.98973984340499,172,0
5185,26,4.755322516813092,172,0
5186,27,0.380653685955558,172,0
5187,28,2.3916420778751686,172,0
5188,29,3.021606057172986,172,0
5189,30,4.566587349728551,172,0
5190,1,1.735192302228865,173,0
5191,2,4.410271777780905,173,0
5192,3,1.964714985190102,173,0
5193,4,5.6131028740412985,173,0
