label,mean_intensity,frame,Annotations
5,3.059731068,86,0
6,6.392655439,86,0
7,5.529048577,86,2
8,3.72649381,86,0
9,2.661468504,86,0
10,3.318205167,86,0
11,2.438730305,86,0
12,5.723073772,86,2
13,1.758426996,86,1
14,3.963419121,86,0
15,3.518714852,86,0
16,3.018360681,86,0
17,4.50330947,86,3
18,3.680630095,86,0
19,3.061956225,86,0
20,4.669313723,86,3
21,4.792855977,86,0
22,6.288144609,86,0
23,2.491508974,86,0
24,3.725101464,86,0
25,2.177427266,86,1
26,2.537504297,86,0
27,4.451629848,86,0
28,6.345939923,86,0
29,5.025172835,86,0
30,6.102412417,86,0
1,3.670821074,87,0
2,6.383511929,87,0
3,2.332174429,87,0
4,3.902541306,87,0
5,3.104713316,87,0
6,6.488824789,87,0
7,5.559876542,87,2
8,3.698456459,87,0
9,2.739139533,87,0
10,3.34491148,87,0
11,2.486346308,87,0
12,5.707306104,87,2
13,1.743184752,87,1
14,4.012772719,87,0
15,3.559870322,87,0
16,3.118460719,87,0
17,4.466145012,87,3
18,3.739038832,87,0
19,3.007358584,87,0
20,4.696998604,87,3
21,4.815012983,87,0
22,6.366542086,87,0
23,2.483946216,87,0
24,3.723281972,87,0
25,2.224352866,87,1
26,2.631638382,87,0
27,4.522575162,87,0
28,6.384628335,87,0
29,5.045856585,87,0
30,6.136030797,87,0
1,3.675679328,88,0
2,6.362421083,88,0
3,2.293075254,88,0
4,3.910789428,88,0
5,3.219707225,88,0
6,6.49037882,88,0
7,5.647736593,88,2
8,3.745433228,88,0
9,2.708111861,88,0
10,3.307649327,88,0
11,2.458800567,88,0
12,5.718284745,88,2
13,1.793364402,88,1
14,4.04068345,88,0
15,3.59441298,88,0
16,3.144759317,88,0
17,4.437839653,88,3
18,3.706292479,88,0
19,3.025888244,88,0
20,4.61453647,88,3
21,4.867139731,88,0
22,6.413598927,88,0
23,2.435195701,88,0
24,3.703774439,88,0
25,2.252308357,88,1
26,2.693742405,88,0
27,4.600717908,88,0
28,6.395058638,88,0
29,5.04042384,88,0
30,6.1850965,88,0
1,3.716996563,89,0
2,6.479530009,89,0
3,2.313053038,89,0
4,3.909967105,89,0
5,3.23683661,89,0
6,6.510040144,89,0
7,5.653901984,89,2
8,3.774266822,89,0
9,2.701821033,89,0
10,3.383312588,89,0
11,2.482452773,89,0
12,5.819248999,89,2
13,1.823490736,89,1
14,4.066298945,89,0
15,3.547469089,89,0
16,3.19957562,89,0
17,4.450508965,89,3
18,3.764823426,89,0
19,3.036760449,89,0
20,4.648325194,89,3
21,4.939405684,89,0
22,6.473435524,89,0
23,2.438778363,89,0
24,3.720675028,89,0
25,2.293457033,89,1
26,2.684495655,89,0
27,4.63609343,89,0
28,6.384885047,89,0
29,5.123090816,89,0
30,6.199084648,89,0
1,3.724183626,90,0
2,6.500396937,90,0
3,2.364408799,90,0
4,3.930874001,90,0
5,3.224635711,90,0
6,6.573892226,90,0
7,5.601444304,90,2
8,3.769347376,90,0
9,2.779004851,90,0
10,3.40320595,90,0
11,2.563153071,90,0
12,5.83022778,90,2
13,1.961062895,90,1
14,4.114092383,90,0
15,3.554666202,90,0
16,3.261501637,90,0
17,4.531176897,90,3
18,3.706936049,90,0
19,3.060839179,90,0
20,4.625602225,90,3
21,4.901307011,90,0
22,6.459195995,90,0
23,2.474268576,90,0
24,3.664171593,90,0
25,2.354837105,90,1
26,2.773171488,90,0
27,4.580757837,90,0
28,6.421241696,90,0
29,5.131231384,90,0
30,6.208475872,90,0
1,3.821071343,91,0
2,6.480568916,91,0
3,2.39004543,91,0
4,3.984562585,91,0
5,3.28824374,91,0
6,6.599694278,91,0
7,5.644947455,91,2
8,3.707267051,91,0
9,2.75690839,91,0
10,3.413988031,91,0
11,2.496351402,91,0
12,5.8442206,91,2
13,1.976130312,91,1
14,4.069464219,91,0
15,3.513512778,91,0
16,3.251362469,91,0
17,4.524550823,91,3
18,3.747265506,91,0
19,2.990241605,91,0
20,4.679313576,91,3
21,4.975254129,91,0
22,6.508824849,91,0
23,2.462700562,91,0
24,3.670317723,91,0
25,2.431141595,91,1
26,2.816833223,91,0
27,4.703659654,91,0
28,6.448824707,91,0
29,5.129431366,91,0
30,6.252133522,91,0
1,3.828953696,92,0
2,6.591167343,92,0
3,2.408800138,92,0
4,4.037067906,92,0
5,3.337157668,92,0
6,6.688342607,92,0
7,5.661590558,92,2
8,3.757031198,92,0
9,2.800160158,92,0
10,3.372232528,92,0
11,2.559332482,92,0
12,5.793133821,92,2
13,2.005991711,92,1
14,4.153119624,92,0
15,3.534281074,92,0
16,3.328853241,92,0
17,4.461176262,92,3
18,3.746011897,92,0
19,3.040393075,92,0
20,4.620350607,92,3
21,4.990308178,92,0
22,6.539813025,92,0
23,2.42260371,92,0
24,3.693578009,92,0
25,2.447069631,92,1
26,2.808372861,92,0
27,4.653181324,92,0
28,6.451309967,92,0
29,5.185047833,92,0
30,6.271126321,92,0
1,3.831522114,93,0
2,6.623819055,93,0
3,2.379980281,93,0
4,4.023877969,93,0
5,3.311896609,93,0
6,6.663328543,93,0
7,5.687270622,93,2
8,3.711805163,93,0
9,2.837436486,93,0
10,3.446635381,93,0
11,2.622089213,93,0
12,5.892670149,93,2
13,2.006214352,93,1
14,4.161664402,93,0
15,3.538917375,93,0
16,3.341724715,93,0
17,4.51565255,93,3
18,3.700739289,93,0
19,3.017861536,93,0
20,4.676258927,93,3
21,4.976143569,93,0
22,6.627276573,93,0
23,2.437373743,93,0
24,3.694569385,93,0
25,2.424453305,93,1
26,2.869747371,93,0
27,4.769759238,93,0
28,6.467641498,93,0
29,5.18830479,93,0
30,6.277158543,93,0
1,3.875367877,94,0
2,6.562157175,94,0
3,2.478617764,94,0
4,4.033512472,94,0
5,3.416109401,94,0
6,6.735204563,94,0
7,5.704986047,94,2
8,3.71157549,94,0
9,2.877719699,94,0
10,3.492145583,94,0
11,2.611885513,94,0
12,5.872141757,94,2
13,2.009566017,94,1
14,4.168003721,94,0
15,3.600978955,94,0
16,3.33983587,94,0
17,4.498672518,94,3
18,3.682069854,94,0
19,2.992635692,94,0
20,4.638396238,94,3
21,4.997963002,94,0
22,6.600044673,94,0
23,2.49637908,94,0
24,3.680376774,94,0
25,2.523736065,94,1
26,2.859826007,94,0
27,4.726954711,94,0
28,6.504626225,94,0
29,5.20153359,94,0
30,6.314111716,94,0
1,3.888629106,95,0
2,6.604353582,95,0
3,2.437471762,95,0
4,4.070839262,95,0
5,3.428844556,95,0
6,6.766114968,95,0
7,5.706522779,95,2
8,3.777161914,95,0
9,2.886952488,95,0
10,3.485937304,95,0
11,2.62553,95,0
12,5.882616942,95,2
13,2.015302175,95,1
14,4.202409507,95,0
15,3.534733446,95,0
16,3.371914029,95,0
17,4.53490583,95,3
18,3.719514891,95,0
19,3.043440662,95,0
20,4.629669832,95,3
21,5.029055233,95,0
22,6.651776012,95,0
23,2.475198196,95,0
24,3.672272575,95,0
25,2.519265613,95,1
26,2.907874513,95,0
27,4.757592064,95,0
28,6.515904015,95,0
29,5.22578163,95,0
30,6.288879125,95,0
1,3.846958984,96,0
2,6.674119567,96,0
3,2.44390333,96,0
4,4.064334852,96,0
5,3.415838501,96,0
6,6.737143117,96,0
7,5.766204282,96,2
8,3.714721632,96,0
9,2.895409555,96,0
10,3.470885022,96,0
11,2.615903791,96,0
12,5.923065146,96,2
13,2.045476842,96,1
14,4.193698574,96,0
15,3.552553584,96,0
16,3.360983551,96,0
17,4.475175925,96,3
18,3.707509249,96,0
19,3.021002206,96,0
20,4.703413406,96,3
21,5.098875171,96,0
22,6.668181375,96,0
23,2.504978184,96,0
24,3.730824822,96,0
25,2.57204803,96,1
26,2.933272776,96,0
27,4.745386023,96,0
28,6.544590871,96,0
29,5.258324068,96,0
30,6.363617821,96,0
1,3.937597959,97,0
2,6.681309513,97,0
3,2.539866726,97,0
4,4.043868605,97,0
5,3.47501459,97,0
6,6.797739794,97,0
7,5.813623658,97,2
8,3.716079472,97,0
9,2.915776847,97,0
10,3.507821349,97,0
11,2.645297002,97,0
12,5.897592915,97,2
13,2.067590595,97,1
14,4.186376639,97,0
15,3.573597153,97,0
16,3.439769272,97,0
17,4.50596142,97,3
18,3.759487709,97,0
19,3.03187736,97,0
20,4.611630608,97,3
21,5.103666411,97,0
22,6.63263876,97,0
23,2.483082006,97,0
24,3.714319153,97,0
25,2.555965124,97,1
26,2.969049838,97,0
27,4.760433583,97,0
28,6.561522198,97,0
29,5.280729596,97,0
30,6.357023957,97,0
1,3.922316363,98,0
2,6.634018785,98,0
3,2.566597148,98,0
4,4.114124133,98,0
5,3.429161166,98,0
6,6.753560425,98,0
7,5.821063563,98,2
8,3.689820076,98,0
9,2.962446073,98,0
10,3.542376001,98,0
11,2.716214375,98,0
12,5.984162325,98,2
13,2.114707622,98,1
14,4.259153484,98,0
15,3.522685048,98,0
16,3.417227798,98,0
17,4.444168931,98,3
18,3.758626353,98,0
19,2.998070084,98,0
20,4.653555878,98,3
21,5.111376198,98,0
22,6.67235445,98,0
23,2.500578196,98,0
24,3.67570481,98,0
25,2.515547203,98,1
26,2.913479982,98,0
27,4.830963504,98,0
28,6.592196457,98,0
29,5.263665198,98,0
30,6.39780938,98,0
1,3.969166235,99,0
2,6.6416478,99,0
3,2.57728484,99,0
4,4.17369706,99,0
5,3.490942284,99,0
6,6.817382645,99,0
7,5.847717637,99,2
8,3.77682164,99,0
9,2.917476098,99,0
10,3.548900618,99,0
11,2.706971427,99,0
12,5.986781258,99,2
13,2.098188976,99,1
14,4.265084271,99,0
15,3.555110949,99,0
16,3.360023551,99,0
17,4.477440094,99,3
18,3.724292329,99,0
19,3.013907373,99,0
20,4.61194085,99,3
21,5.064365102,99,0
22,6.709743955,99,0
23,2.42799961,99,0
24,3.704936038,99,0
25,2.550554237,99,1
26,2.925190578,99,0
27,4.857868855,99,0
28,6.604597232,99,0
29,5.268883832,99,0
30,6.390241019,99,0
1,1.998071429,100,0
2,6.658948915,100,0
3,0.592063766,100,0
4,2.115504906,100,0
5,3.460512089,100,0
6,6.731092593,100,0
7,3.808585468,100,2
8,5.769014218,100,0
9,0.908044978,100,0
10,1.529878952,100,0
11,0.722563913,100,0
12,3.967236841,100,2
13,2.053159996,100,1
14,2.296594601,100,0
15,5.580320614,100,0
16,3.389489893,100,0
17,6.534197125,100,3
18,5.739241156,100,0
19,5.027515403,100,0
20,6.658137455,100,3
21,5.109298563,100,0
22,6.669022274,100,0
23,4.48352924,100,0
24,5.65916296,100,0
25,2.569214498,100,1
26,2.901837343,100,0
27,4.825699318,100,0
28,4.61233121,100,0
29,3.290512994,100,0
30,4.377497013,100,0
1,1.960302727,101,0
2,6.667580783,101,0
3,0.596676437,101,0
4,2.187015181,101,0
5,3.454413996,101,0
6,6.788092347,101,0
7,3.915659702,101,2
8,5.75248763,101,0
9,0.955169305,101,0
10,1.569130142,101,0
11,0.701087745,101,0
12,3.987441131,101,2
13,2.044441314,101,1
14,2.286497079,101,0
15,5.593152232,101,0
16,3.416385926,101,0
17,6.491713447,101,3
18,5.739015885,101,0
19,5.006271059,101,0
20,6.659882888,101,3
21,5.152057324,101,0
22,6.713241033,101,0
23,4.408402505,101,0
24,5.642223723,101,0
25,2.504417988,101,1
26,2.902909423,101,0
27,4.83343625,101,0
28,4.648576722,101,0
29,3.358828745,101,0
30,4.429934282,101,0
1,1.959547652,102,0
2,6.674229672,102,0
3,0.606278056,102,0
4,2.158148141,102,0
5,3.400818069,102,0
6,6.762047535,102,0
7,3.924399894,102,2
8,5.764781313,102,0
9,0.969803067,102,0
10,1.638203421,102,0
11,0.71277267,102,0
12,4.007082856,102,2
13,2.046147342,102,1
14,2.363423939,102,0
15,5.569092638,102,0
16,3.352963521,102,0
17,6.466603309,102,3
18,5.761305749,102,0
19,4.985617232,102,0
20,6.641944398,102,3
21,5.09262994,102,0
22,6.633450816,102,0
23,4.473456755,102,0
24,5.667449893,102,0
25,2.496358255,102,1
26,2.945117328,102,0
27,4.831323933,102,0
28,4.645385318,102,0
29,3.402217065,102,0
30,4.432844516,102,0
1,1.991376056,103,0
2,6.638646845,103,0
3,0.579931075,103,0
4,2.21167762,103,0
5,3.461766642,103,0
6,6.740782298,103,0
7,3.941099823,103,2
8,5.704959594,103,0
9,1.034237468,103,0
10,1.664145702,103,0
11,0.827578453,103,0
12,4.01439831,103,2
13,2.066315282,103,1
14,2.351514348,103,0
15,5.573372062,103,0
16,3.339069898,103,0
17,6.449842455,103,3
18,5.721090175,103,0
19,5.061944027,103,0
20,6.622994328,103,3
21,5.104714286,103,0
22,6.608772189,103,0
23,4.45330898,103,0
24,5.672504071,103,0
25,2.497158814,103,1
26,2.956833672,103,0
27,4.770759672,103,0
28,4.644644324,103,0
29,3.375919444,103,0
30,4.485523333,103,0
1,2.031333399,104,0
2,6.633478008,104,0
3,0.6321178,104,0
4,2.187802577,104,0
5,3.40179189,104,0
6,6.75075766,104,0
7,3.962929252,104,2
8,5.735587096,104,0
9,1.051465249,104,0
10,1.611773981,104,0
11,0.788948631,104,0
12,4.087517996,104,2
13,2.104053757,104,1
14,2.32135769,104,0
15,5.519095058,104,0
16,3.367152958,104,0
17,6.508168193,104,3
18,5.706134602,104,0
19,5.016926732,104,0
20,6.647416904,104,3
21,5.105672962,104,0
22,6.675970721,104,0
23,4.44105676,104,0
24,5.633860503,104,0
25,2.494854013,104,1
26,2.890058664,104,0
27,4.734470263,104,0
28,4.640659104,104,0
29,3.371961913,104,0
30,4.483392889,104,0
1,2.090464177,105,0
2,6.643616031,105,0
3,0.648581411,105,0
4,2.243212106,105,0
5,3.356910663,105,0
6,6.739516583,105,0
7,3.993942002,105,2
8,5.724876676,105,0
9,1.067480308,105,0
10,1.713322733,105,0
11,0.831611401,105,0
12,4.132813049,105,2
13,2.056119115,105,1
14,2.37783792,105,0
15,5.60104436,105,0
16,3.337063954,105,0
17,6.502300963,105,3
18,5.705093426,105,0
19,5.039172015,105,0
20,6.677004445,105,3
21,5.087728024,105,0
22,6.653237856,105,0
23,4.492621188,105,0
24,5.713685991,105,0
25,2.494286884,105,1
26,2.850227015,105,0
27,4.711778976,105,0
28,4.716553776,105,0
29,3.450710227,105,0
30,4.53946487,105,0
1,2.114775838,106,0
2,6.550429738,106,0
3,0.657328018,106,0
4,2.293831425,106,0
5,3.319840554,106,0
6,6.647459681,106,0
7,3.975136428,106,2
8,5.69913239,106,0
9,1.029798594,106,0
10,1.6710064,106,0
11,0.799301682,106,0
12,4.070568133,106,2
13,2.050453937,106,1
14,2.428533207,106,0
15,5.519724118,106,0
16,3.325517277,106,0
17,6.47520923,106,3
18,5.732209162,106,0
19,5.006884697,106,0
20,6.688017732,106,3
21,5.039155984,106,0
22,6.645621203,106,0
23,4.491807522,106,0
24,5.668126131,106,0
25,2.477968498,106,1
26,2.838645,106,0
27,4.72454911,106,0
28,4.739662965,106,0
29,3.478339004,106,0
30,4.543700921,106,0
1,2.049438073,107,0
2,6.546233268,107,0
3,0.723734731,107,0
4,2.273012325,107,0
5,3.348783527,107,0
6,6.637946819,107,0
7,3.960779314,107,2
8,5.738367786,107,0
9,1.121092135,107,0
10,1.724395592,107,0
11,0.879681683,107,0
12,4.093758856,107,2
13,1.991136962,107,1
14,2.452351138,107,0
15,5.583934004,107,0
16,3.282184903,107,0
17,6.532909494,107,3
18,5.723504754,107,0
19,5.001293154,107,0
20,6.662853211,107,3
21,5.047251326,107,0
22,6.58852972,107,0
23,4.408610923,107,0
24,5.690248607,107,0
25,2.417255368,107,1
26,2.829868376,107,0
27,4.68785876,107,0
28,4.797842419,107,0
29,3.503188381,107,0
30,4.564388193,107,0
1,2.119857671,108,0
2,6.562990482,108,0
3,0.721020373,108,0
4,2.324786425,108,0
5,3.316213871,108,0
6,6.663222065,108,0
7,4.022469553,108,2
8,5.781828702,108,0
9,1.100607451,108,0
10,1.753386813,108,0
11,0.924667006,108,0
12,4.1661755,108,2
13,1.951332061,108,1
14,2.442437467,108,0
15,5.532948343,108,0
16,3.243053296,108,0
17,6.44003564,108,3
18,5.722602011,108,0
19,5.006496407,108,0
20,6.66876159,108,3
21,4.971259891,108,0
22,6.584925114,108,0
23,4.467331265,108,0
24,5.639603109,108,0
25,2.441457715,108,1
26,2.784094189,108,0
27,4.64061006,108,0
28,4.756825436,108,0
29,3.49585336,108,0
30,4.537689363,108,0
1,2.130564121,109,0
2,6.548396183,109,0
3,0.699577501,109,0
4,2.357880329,109,0
5,3.302629247,109,0
6,6.625775977,109,0
7,4.055119421,109,2
8,5.693760649,109,0
9,1.154800089,109,0
10,1.779439002,109,0
11,0.90901694,109,0
12,4.210888121,109,2
13,1.893225466,109,1
14,2.502492599,109,0
15,5.599826025,109,0
16,3.262715834,109,0
17,6.468187744,109,3
18,5.687703668,109,0
19,5.006699642,109,0
20,6.629839788,109,3
21,4.988211379,109,0
22,6.5411712,109,0
23,4.443163975,109,0
24,5.649706473,109,0
25,2.400952339,109,1
26,2.74560704,109,0
27,4.619551093,109,0
28,4.780131007,109,0
29,3.541283153,109,0
30,4.634438887,109,0
1,2.131073882,110,0
2,6.473947133,110,0
3,0.73353128,110,0
4,2.391093195,110,0
5,3.283623579,110,0
6,6.619646076,110,0
7,4.074663092,110,2
8,5.718900828,110,0
9,1.163992413,110,0
10,1.812859429,110,0
11,0.884102027,110,0
12,4.181652522,110,2
13,1.93388262,110,1
14,2.459824766,110,0
15,5.578462664,110,0
16,3.209162499,110,0
17,6.529922308,110,3
18,5.750450308,110,0
19,5.020197989,110,0
20,6.638511184,110,3
21,4.887268664,110,0
22,6.50682282,110,0
23,4.447946853,110,0
24,5.721176163,110,0
25,2.334688832,110,1
26,2.75975147,110,0
27,4.577952042,110,0
28,4.780937721,110,0
29,3.476791873,110,0
30,4.640221511,110,0
1,2.140889718,111,0
2,6.436721565,111,0
3,0.799878916,111,0
4,2.341879701,111,0
5,3.16326926,111,0
6,6.559875932,111,0
7,4.073056335,111,2
8,5.710508831,111,0
9,1.162647743,111,0
10,1.769616494,111,0
11,0.949702728,111,0
12,4.203980153,111,2
13,1.885336149,111,1
14,2.494157872,111,0
15,5.581848082,111,0
16,3.138451636,111,0
17,6.469908903,111,3
18,5.699963603,111,0
19,5.020126965,111,0
20,6.625967712,111,3
21,4.851998416,111,0
22,6.440025172,111,0
23,4.489584826,111,0
24,5.693075543,111,0
25,2.267339239,111,1
26,2.647668342,111,0
27,4.617720819,111,0
28,4.787851272,111,0
29,3.506014038,111,0
30,4.654994559,111,0
1,2.182704778,112,0
2,6.351940784,112,0
3,0.759206206,112,0
4,2.378387165,112,0
5,3.186191617,112,0
6,6.536562791,112,0
7,4.047797384,112,2
8,5.713569402,112,0
9,1.161872357,112,0
10,1.844215265,112,0
11,0.988205377,112,0
12,4.248693443,112,2
13,1.781545322,112,1
14,2.562997774,112,0
15,5.528372628,112,0
16,3.108108524,112,0
17,6.463040642,112,3
18,5.698285297,112,0
19,5.015495359,112,0
20,6.634707686,112,3
21,4.787002204,112,0
22,6.379060841,112,0
23,4.43736473,112,0
24,5.727235196,112,0
25,2.231451408,112,1
26,2.658520269,112,0
27,4.497973069,112,0
28,4.878118372,112,0
29,3.524588145,112,0
30,4.629155673,112,0
1,2.263274312,113,0
2,6.34082828,113,0
3,0.856753892,113,0
4,2.373737255,113,0
5,3.086646623,113,0
6,6.46660303,113,0
7,4.098102887,113,2
8,5.780598192,113,0
9,1.177896701,113,0
10,1.79157339,113,0
11,0.972252389,113,0
12,4.236520162,113,2
13,1.770823029,113,1
14,2.582803834,113,0
15,5.550770708,113,0
16,3.090193832,113,0
17,6.4912374,113,3
18,5.719865766,113,0
19,4.979258556,113,0
20,6.632266829,113,3
21,4.816111785,113,0
22,6.389143649,113,0
23,4.500685634,113,0
24,5.732081794,113,0
25,2.217719554,113,1
26,2.638837357,113,0
27,4.492574654,113,0
28,4.845846109,113,0
29,3.606631087,113,0
30,4.669737396,113,0
1,2.221343715,114,0
2,6.301541171,114,0
3,0.841187933,114,0
4,2.477784084,114,0
5,3.105915535,114,0
6,6.378346602,114,0
7,4.173108334,114,2
8,5.736561642,114,0
9,1.271646724,114,0
10,1.86894887,114,0
11,1.039634591,114,0
12,4.23179979,114,2
13,1.720526855,114,1
14,2.58178952,114,0
15,5.56824803,114,0
16,2.990428378,114,0
17,6.520195534,114,3
18,5.701367768,114,0
19,5.015387525,114,0
20,6.661723029,114,3
21,4.730451527,114,0
22,6.29109196,114,0
23,4.424344135,114,0
24,5.669392802,114,0
25,2.146139913,114,1
26,2.538275906,114,0
27,4.450312804,114,0
28,4.901808569,114,0
29,3.562368877,114,0
30,4.64992463,114,0
1,2.260942564,115,0
2,6.222237269,115,0
3,0.859772018,115,0
4,2.491275911,115,0
5,3.051714955,115,0
6,6.308788647,115,0
7,4.159516644,115,2
8,5.736384678,115,0
9,1.300374725,115,0
10,1.892682633,115,0
11,1.036559191,115,0
12,4.322701885,115,2
13,1.684009303,115,1
14,2.619156378,115,0
15,5.583464072,115,0
16,2.947661518,115,0
17,6.448130035,115,3
18,5.736975761,115,0
19,4.982690368,115,0
20,6.666047026,115,3
21,4.661368439,115,0
22,6.251472953,115,0
23,4.472652995,115,0
24,5.662087097,115,0
25,2.118135213,115,1
26,2.521693002,115,0
27,4.395061928,115,0
28,4.929735467,115,0
29,3.625087216,115,0
30,4.710101989,115,0
1,2.299405478,116,0
2,6.172342953,116,0
3,0.890994219,116,0
4,2.472611607,116,0
5,2.971316391,116,0
6,6.323862953,116,0
7,4.174945028,116,2
8,5.765812301,116,0
9,1.293553856,116,0
10,1.906297264,116,0
11,1.081655868,116,0
12,4.331784105,116,2
13,1.663547249,116,1
14,2.56217573,116,0
15,5.516862648,116,0
16,2.887669189,116,0
17,6.53211743,116,3
18,5.715736268,116,0
19,4.978393556,116,0
20,6.704272893,116,3
21,4.609064216,116,0
22,6.189630859,116,0
23,4.473591259,116,0
24,5.718042396,116,0
25,2.090699924,116,1
26,2.475682273,116,0
27,4.298047037,116,0
28,4.928121912,116,0
29,3.642761548,116,0
30,4.690883396,116,0
1,2.285506622,117,0
2,6.128501403,117,0
3,0.934261618,117,0
4,2.522859304,117,0
5,2.933615652,117,0
6,6.255449846,117,0
7,4.168037265,117,2
8,5.705203957,117,0
9,1.258958543,117,0
10,1.883796494,117,0
11,1.074121587,117,0
12,4.347334793,117,2
13,1.572260061,117,1
14,2.659837981,117,0
15,5.602703242,117,0
16,2.906930719,117,0
17,6.517322647,117,3
18,5.723481106,117,0
19,5.059044549,117,0
20,6.629335215,117,3
21,4.62137954,117,0
22,6.146855616,117,0
23,4.431600269,117,0
24,5.732067933,117,0
25,2.027959763,117,1
26,2.419649089,117,0
27,4.265375587,117,0
28,4.988673535,117,0
29,3.646601291,117,0
30,4.751638336,117,0
1,2.36636195,118,0
2,6.036276935,118,0
3,0.906614522,118,0
4,2.510791852,118,0
5,2.837523212,118,0
6,6.139350353,118,0
7,4.198036886,118,2
8,5.738481272,118,0
9,1.308857933,118,0
10,1.965909415,118,0
11,1.044939934,118,0
12,4.383467687,118,2
13,1.511801472,118,1
14,2.625440554,118,0
15,5.595488777,118,0
16,2.844436737,118,0
17,6.455940385,118,3
18,5.732306866,118,0
19,5.026274979,118,0
20,6.673945722,118,3
21,4.558128034,118,0
22,6.080921122,118,0
23,4.438855813,118,0
24,5.695170914,118,0
25,1.939850438,118,1
26,2.342228412,118,0
27,4.182119613,118,0
28,4.965457888,118,0
29,3.722611536,118,0
30,4.78124682,118,0
1,2.385468552,119,0
2,6.008340919,119,0
3,0.959675297,119,0
4,2.541094703,119,0
5,2.795068178,119,0
6,6.112399986,119,0
7,4.270766683,119,2
8,5.732753258,119,0
9,1.361589212,119,0
10,1.915531027,119,0
11,1.082820388,119,0
12,4.396862438,119,2
13,1.404675226,119,1
14,2.631251795,119,0
15,5.533501569,119,0
16,2.786390295,119,0
17,6.509016155,119,3
18,5.698943486,119,0
19,5.031728983,119,0
20,6.691504078,119,3
21,4.47195265,119,0
22,5.980530557,119,0
23,4.489860602,119,0
24,5.711720863,119,0
25,1.892978286,119,1
26,2.274164434,119,0
27,4.158422758,119,0
28,4.969609346,119,0
29,3.672654419,119,0
30,4.775434309,119,0
1,2.334442132,120,0
2,5.937737709,120,0
3,0.968486958,120,0
4,2.507688658,120,0
5,2.770574983,120,0
6,6.112534826,120,0
7,4.267918459,120,2
8,5.749445806,120,0
9,1.38671746,120,0
10,1.92404874,120,0
11,1.092070792,120,0
12,4.369967633,120,2
13,1.346393585,120,1
14,2.657395707,120,0
15,5.588742735,120,0
16,2.723151441,120,0
17,6.476311231,120,3
18,5.694165096,120,0
19,5.005959345,120,0
20,6.665802297,120,3
21,4.418670547,120,0
22,6.004398525,120,0
23,4.482561278,120,0
24,5.710381376,120,0
25,1.860459062,120,1
26,2.263558948,120,0
27,4.078175565,120,0
28,5.050760116,120,0
29,3.710897458,120,0
30,4.80630928,120,0
1,2.379028833,121,0
2,5.888635187,121,0
3,0.958656669,121,0
4,2.594343337,121,0
5,2.673630356,121,0
6,6.006187503,121,0
7,4.300050937,121,2
8,5.789710507,121,0
9,1.340597314,121,0
10,2.01047184,121,0
11,1.182814027,121,0
12,4.404667619,121,2
13,1.29813006,121,1
14,2.695295655,121,0
15,5.558299103,121,0
16,2.657749992,121,0
17,6.478044827,121,3
18,5.766632124,121,0
19,5.056678067,121,0
20,6.635278516,121,3
21,4.343784567,121,0
22,5.899925632,121,0
23,4.439290341,121,0
24,5.667740761,121,0
25,1.824433988,121,1
26,2.19510368,121,0
27,4.054771469,121,0
28,5.067355073,121,0
29,3.773108409,121,0
30,4.864060211,121,0
1,2.379431894,122,0
2,5.806227392,122,0
3,1.03985692,122,0
4,2.551627723,122,0
5,2.60184939,122,0
6,5.937786029,122,0
7,4.286786856,122,2
8,5.766699626,122,0
9,1.348818604,122,0
10,2.006312992,122,0
11,1.188011464,122,0
12,4.402070609,122,2
13,1.221008185,122,1
14,2.698658085,122,0
15,5.552647359,122,0
16,2.576876368,122,0
17,6.516144368,122,3
18,5.721962304,122,0
19,5.029573027,122,0
20,6.636033174,122,3
21,4.273884391,122,0
22,5.852746341,122,0
23,4.459776407,122,0
24,5.689633829,122,0
25,1.752035556,122,1
26,2.089750328,122,0
27,4.006254782,122,0
28,5.017642719,122,0
29,3.718773571,122,0
30,4.807391267,122,0
1,2.397868192,123,0
2,5.820987035,123,0
3,1.051776604,123,0
4,2.641503218,123,0
5,2.553173937,123,0
6,5.877966204,123,0
7,4.324417116,123,2
8,5.729541307,123,0
9,1.440069317,123,0
10,2.063715303,123,0
11,1.199651374,123,0
12,4.422485376,123,2
13,1.229779526,123,1
14,2.725635723,123,0
15,5.537910121,123,0
16,2.531088122,123,0
17,6.53409384,123,3
18,5.719799295,123,0
19,5.042696965,123,0
20,6.613703456,123,3
21,4.263948554,123,0
22,5.745453885,123,0
23,4.412548782,123,0
24,5.715512485,123,0
25,1.669737343,123,1
26,2.005609859,123,0
27,3.927869057,123,0
28,5.023874906,123,0
29,3.80306646,123,0
30,4.895748322,123,0
1,2.393112918,124,0
2,5.728541005,124,0
3,1.057919266,124,0
4,2.657139344,124,0
5,2.52382507,124,0
6,5.790331968,124,0
7,4.306270835,124,2
8,5.772510042,124,0
9,1.42455531,124,0
10,2.037185295,124,0
11,1.182148249,124,0
12,4.497159329,124,2
13,1.165024719,124,1
14,2.727116893,124,0
15,5.564563569,124,0
16,2.407943913,124,0
17,6.450480946,124,3
18,5.682151149,124,0
19,5.002636225,124,0
20,6.640322573,124,3
21,4.122209588,124,0
22,5.669121342,124,0
23,4.427255341,124,0
24,5.701018178,124,0
25,1.587874093,124,1
26,1.939736146,124,0
27,3.855328193,124,0
28,5.05031744,124,0
29,3.837451272,124,0
